wiki_name,parkCode,title,shortDescription,location,url,duration,activity_tags
Big Bend,bibe,Hike Into Santa Elena Canyon,"The trail begins at the end of the Ross Maxwell Scenic Drive to Santa Elena Canyon, and is one of the prettiest short trails in the park. The trail crosses Terlingua Creek, takes you to the river’s edge inside the canyon and continues farther winding among large boulders until it ends abruptly where the canyon wall meets the river.",Hiking Into Santa Elena Trail,https://www.nps.gov/thingstodo/hike-into-santa-elena-canyon.htm,,Hiking
Big Bend,bibe,"Visit Boquillas, Mexico","Visiting the small village of Boquillas, Mexico through the park's Boquillas Crossing Port of Entry is an option for visitors possessing a valid passport.",,https://www.nps.gov/thingstodo/visit-boquillas-mexico.htm,,Arts and Culture
Big Bend,bibe,Join A Ranger,"Join a Park ranger for a guided hike, talk, or evening program. Discover the amazing stories behind the scenery of Big Bend.",,https://www.nps.gov/thingstodo/join-a-ranger.htm,,Guided Tours
Big Bend,bibe,Become a Big Bend Expert,"The bookstore carries a large variety of educational books, videos, park information, and high quality souvenirs to help you learn more about the park and its resources or just help you remember your trip to Big Bend.",,https://www.nps.gov/thingstodo/big-bend-bookstore.htm,,Bookstore and Park Store
Big Bend,bibe,Birdwatch at Rio Grande Village Nature Trail,"Rio Grande Village is consistently one of the best places to find a large number of birds in Big Bend National Park. The principal area to search is the Nature Trail, located in the southeastern corner of the campground.",Rio Grande Village Nature Trail,https://www.nps.gov/thingstodo/birdwatch-at-rio-grande-village-nature-trail.htm,15-45 Minutes,Birdwatching
Big Bend,bibe,Birdwatch at Cottonwood Campground,"Situated near the Rio Grande, under the shade of numerous large cottonwood trees, Cottonwood Campground is a great place to look for birds and other wildlife.",Cottonwood Campground,https://www.nps.gov/thingstodo/birdwatch-at-cottonwood-campground.htm,15-60 Minutes,Birdwatching
Big Bend,bibe,Primitive Roadside Campsites,"Off the Beaten Path! If you have a rugged vehicle, and wish to get away from it all...Big Bend offers a number of primitive campsites located along rough, remote, backcountry roads.",,https://www.nps.gov/thingstodo/primitive-roadside-campsites.htm,,Backcountry Camping
Big Bend,bibe,Backpacking Big Bend,"Big Bend National Park is a backpacker's paradise. For those who come prepared, there are hundreds of miles of trails, and vast expanses to explore.",,https://www.nps.gov/thingstodo/backpacking-big-bend.htm,,Backcountry Camping
Big Bend,bibe,Find The Perfect Sunrise & Sunset,"Where is the best place to see the sunrise or sunset? Truly, the answer is anywhere in the park! With huge horizons and dramatic scenery, it is spectacular wherever you are.",,https://www.nps.gov/thingstodo/find-sunset.htm,,Astronomy
Big Bend,bibe,Enjoy Sunset at Rio Grande Village,Photography can be a rewarding experience for visitors. One of the best places is the Nature Trail at Rio Grande Village,Rio Grand Village Nature Trail,https://www.nps.gov/thingstodo/enjoy-sunset-at-rio-grande-village.htm,,Astronomy
Big Bend,bibe,Bike Big Bend,Lightly traveled roads and varied terrain make Big Bend a premier bicycling location.,,https://www.nps.gov/thingstodo/bike-big-bend.htm,,Biking
Big Bend,bibe,Explore Backcountry Roads,"If you have a high-clearance, four wheel drive vehicle, Big Bend's primitive dirt roads provide many opportunities to get off the beaten path and explore the remote corners of this park.",,https://www.nps.gov/thingstodo/explore-backcountry-roads.htm,,Scenic Driving
Big Bend,bibe,Float the Rio Grande,Take a Big Bend float trip on the Rio Grande. Experience the beauty of one of Big Bend's spectacular limestone canyons.,,https://www.nps.gov/thingstodo/float-the-rio-grande.htm,,Paddling
Biscayne,bisc,Fishing in Biscayne National Park,"Biscayne National Park preserves unique marine habitat and nursery environments that sustain diverse native fishery resources and support world-class fishing for spiny lobster, snapper, grouper, tarpon and bonefish.",,https://www.nps.gov/thingstodo/fishing-in-biscayne-national-park.htm,,Saltwater Fishing
Biscayne,bisc,Birding at Boca Chita,"Along with incredible array of marine life, Biscayne National Park is also home to significant populations of birds including protected species. Natural habitats for migratory stopover, feeding, and nesting make the park a wonderful place to watch and enjoy birds particularly in the winter months.",,https://www.nps.gov/thingstodo/birding-at-boca-chita.htm,1-3 Hours,Birdwatching
Biscayne,bisc,Birding at Elliott Key,"Along with incredible array of marine life, Biscayne National Park is also home to significant populations of birds including protected species. Natural habitats for migratory stopover, feeding, and nesting make the park a wonderful place to watch and enjoy birds particularly in the winter months.",Elliott Key,https://www.nps.gov/thingstodo/birding-at-elliott-key.htm,1-3 Hours,Birdwatching
Biscayne,bisc,Birding at Convoy Point,"Along with incredible array of marine life, Biscayne National Park is also home to significant populations of birds including protected species. Natural habitats for migratory stopover, feeding, and nesting make the park a wonderful place to watch and enjoy birds particularly in the winter months.",,https://www.nps.gov/thingstodo/birding-at-convoy-point.htm,1-2 Hours,Birdwatching
Biscayne,bisc,Become a Biscayne Junior Ranger,"Join Diego the dolphin, Peter the panther and Aleesha the alligator in exploring three South Florida parks (Big Cypress National Preserve, and Biscayne and Everglades National Park). Pick up a booklet at the park visitor center and complete the required activities to earn a badge. Complete the entire book and earn three badges plus an exclusive South Florida junior ranger patch!",Dante Fascell Visitor Center,https://www.nps.gov/thingstodo/become-a-biscayne-junior-ranger.htm,,Junior Ranger Program
Black Canyon of the Gunnison,blca,Hike Uplands Trail - South Rim,This .9-mile (1.4 km) trail links the Rim Rock Trail (near the campground) to the upper Oak Flat Loop Trail near the South Rim Visitor Center.,Uplands Trail,https://www.nps.gov/thingstodo/uplands-trail.htm,,Front-Country Hiking
Black Canyon of the Gunnison,blca,Stargazing at Black Canyon,Black Canyon has exceptional opportunities to view the night skies. Choose overlooks far from the road for optimal stargazing and astrophotography or join one of the park's telescope viewing programs during summer.,Various Overlooks,https://www.nps.gov/thingstodo/stargaze-black-canyon.htm,,Stargazing
Black Canyon of the Gunnison,blca,Tour the South Rim Drive,The South Rim Drive is a scenic paved road that follows the canyon rim for 7 miles from Tomichi Point to High Point and features 12 overlooks.,Start at Tomichi Point Overlook,https://www.nps.gov/thingstodo/tour-the-south-rim-drive.htm,2-3 Hours,Scenic Driving
Black Canyon of the Gunnison,blca,Cross-country Skiing at Black Canyon,"In winter, South Rim Drive is closed to vehicles beyond Gunnison Point. Rangers groom the remainder of the road (as staffing and conditions allow) for cross-country skiing (skate and classic) and snowshoeing.",South Rim Ski and Snowshoe Trail,https://www.nps.gov/thingstodo/skiing-black-canyon.htm,,Cross-Country Skiing
Black Canyon of the Gunnison,blca,Snowshoeing at Black Canyon,"Although services and access are limited during winter, the park provides recreation opportunities for winter enthusiasts.",South Rim,https://www.nps.gov/thingstodo/snowshoeing-black-canyon.htm,,Snowshoeing
Black Canyon of the Gunnison,blca,Hike North Vista Trail - North Rim,"Constructed by the Volunteers for Outdoor Colorado, the North Vista Trail offers some of the best scenic views and birding in the park. Difficulty varies from moderate to strenuous based on distance.",North Rim Ranger Station,https://www.nps.gov/thingstodo/north-vista-trail.htm,,Front-Country Hiking
Black Canyon of the Gunnison,blca,Hike Deadhorse Trail - North Rim,"Deadhorse Trail takes hikers into the Black Canyon of the Gunnison Wilderness Area. It offers good views of Deadhorse Gulch and East Portal on the Gunnison River, as well as good birding.",Kneeling Camel Overlook,https://www.nps.gov/thingstodo/deadhorse-trail.htm,,Front-Country Hiking
Black Canyon of the Gunnison,blca,Drive East Portal Road,"East Portal Road is a windy, steep scenic road down to the Gunnison River. East Portal is within Curecanti National Recreation Area, but only accessible from within Black Canyon of the Gunnison National Park. Vehicles over 22 feet are prohibited on the East Portal Road.",East Portal Road,https://www.nps.gov/thingstodo/drive-east-portal.htm,1-2 Hours,Scenic Driving
Black Canyon of the Gunnison,blca,Tour the North Rim Road,"The North Rim is reached by taking a gravel road from the east end of Crawford State Park. The North Rim Road provides access to 6 overlooks. The canyon walls on the North Rim are almost vertical, offering impressive views.",North Rim Road,https://www.nps.gov/thingstodo/north-rim-road.htm,2-3 Hours,Scenic Driving
Black Canyon of the Gunnison,blca,Join a Ranger Program,Ranger program offerings vary throughout the year. Stop by the South Rim Visitor Center for current offerings and times.,,https://www.nps.gov/thingstodo/joinrangerprogramblca.htm,20-60 Minutes,Guided Tours
Black Canyon of the Gunnison,blca,Hike Chasm View Nature Trail - North Rim,This short loop trail breaks out of the pinyon/juniper forest at the North Chasm View to provide excellent views of Painted Wall and Serpent Point.,North Rim Campground,https://www.nps.gov/thingstodo/chasm-view-trail.htm,,Front-Country Hiking
Black Canyon of the Gunnison,blca,Hike Cedar Point Nature Trail - South Rim,"This short, moderately sloped trail offers visitors a chance to brush up on local flora with guideposts describing the various plants along the way.",Cedar Point Nature Trail,https://www.nps.gov/thingstodo/cedar-point.htm,,Front-Country Hiking
Black Canyon of the Gunnison,blca,Hike Oak Flat Trail - South Rim,This 1.6 mi (2.6 km) trail offers variety to the hiker who would like to explore below the rim without going all the way to the river. The trail is narrow in places and traverses some steep slopes.,Oak Flat Trail,https://www.nps.gov/thingstodo/oak-flat.htm,,Front-Country Hiking
Black Canyon of the Gunnison,blca,Hike Rim Rock Trail - South Rim,"This 1-mile (1.6 km) trail, which meanders along the canyon rim, connects the South Rim Visitor Center to the South Rim Campground.",Rim Rock Trail,https://www.nps.gov/thingstodo/hike-the-rim-rock-trail.htm,,Front-Country Hiking
Black Canyon of the Gunnison,blca,Hike Warner Point Trail - South Rim,"Warner Point Trail provides views of various mountain ranges, the Black Canyon, and the Gunnison River. Nature trail guides are available at High Point Overlook or the South Rim Visitor Center.",High Point Parking,https://www.nps.gov/thingstodo/warner-trail.htm,,Front-Country Hiking
Black Canyon of the Gunnison,blca,Tour the South Rim Visitor Center,"The South Rim Visitor Center is a great first-stop during your visit to Black Canyon of the Gunnison National Park. Stop here to get recommendations from park rangers, tour the interactive exhibits, watch the park movie, shop the park bookstore, and grab maps and brochures to inform your adventure.",South Rim Visitor Center,https://www.nps.gov/thingstodo/tour-the-south-rim-visitor-center.htm,,Museum Exhibits
Bryce Canyon,brca,Ride Your Bike in the Park,"The best way to cycle within the first three miles of the park is by using the Shared-use path. It provides 5 miles (8 km) of vehicle-free two-lane path connecting the shuttle station north of the park with the Visitor Center, Sunrise Point, Sunset Point, and Inspiration Point. Bicyclists looking for a longer ride can travel along the main park road to the southern end of the park.",Historic Service Station,https://www.nps.gov/thingstodo/ride-your-bike-in-the-park.htm,,Biking
Bryce Canyon,brca,Birdwatching,"175 different species of birds have been documented to frequent Bryce Canyon National Park. Some are just passing through. Others stay for an entire season. Fewer still make this their year-round home, but those that do are charming and charismatic.",,https://www.nps.gov/thingstodo/birdwatching.htm,,Birdwatching
Bryce Canyon,brca,Bristlecone Loop Trail,"The Bristlecone Loop, an easy 1 mile hike, meanders through the forest atop this highest portion of the park, reaching elevations over 9,100 feet (2778 m). Here you will pass by bristlecone pines up to 1,800-years-old and experience vistas reaching into the Four Corners area.",Bristlecone Loop Trailhead,https://www.nps.gov/thingstodo/bristlecone-loop-trail.htm,30-60 Minutes,Front-Country Hiking
