wiki_name,parkCode,name,lat,lon,description,directionsInfo,directionsUrl,url,monday,tuesday,wednesday,thursday,friday,saturday,sunday
Rocky Mountain,romo,Beaver Meadows Visitor Center,40.36623073698713,-105.56096926388426,"Beaver Meadows Visitor Center is open year-round. This visitor center is located on the east side of RMNP near the town of Estes Park, along U.S. Highway 36 approximately 1 mile east of the Beaver Meadows Entrance to RMNP. Inside the visitor center, meet with park staff, enjoy the park's movie, and visit the Rocky Mountain Conservancy Nature Store.","When entering the park through the main entrance on US Hwy 36, Beaver Meadows Visitor Center will be on your left.",,,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM
Rocky Mountain,romo,Fall River Visitor Center,40.40180853344195,-105.58649259838529,"The Fall River Visitor Center is located west of Estes Park on U.S. Highway 34, just before the Fall River Entrance to RMNP. Find park information, learn about programs, and more. Explore Rocky Mountain Conservancy's Nature Store.","U.S. Highway 34, five miles west of the town of Estes Park. Shares building with Gateway Store.",,,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM
Rocky Mountain,romo,Holzwarth Historic Site,40.372504,-105.861352,"Explore the Holzwarth Historic Site, the spot where the Never Summer Ranch, Holzwarth Trout Lodge, and homestead was operated by the Holzwarth family through multiple generations from the 1910s to 1970s. Located on the west side of Rocky Mountain National Park eight miles (12.8 km) from the Kawuneeche Visitor Center, Holzwarth Historic Site tells a story of dynamic history and rugged adventure.","Explore the Holzwarth Historic Site, located on the west side of Rocky Mountain National Park along Trail Ridge Road eight miles (12.8 km) from the Kawuneeche Visitor Center, north of the Grand Lake Entrance. Park your vehicle at the Holzwarth Historic Site parking area and walk down a dirt path along the Colorado River 0.5 miles to reach the cabins and other buildings. Vehicle access is not available to the historic site itself.",,,Closed,Closed,Closed,Closed,Closed,Closed,Closed
Rocky Mountain,romo,Information Office,40.366209433716016,-105.56138991611078,"Have questions about Rocky Mountain National Park? Call the Information Office! NPS staff and volunteers are available to help your plan your trips, learn about the park, and more! Call us at 970-586-1206 or email us at romo_information@nps.gov.",,,https://www.nps.gov/romo/contacts.htm,8:00AM - 4:00PM,8:00AM - 4:00PM,8:00AM - 4:00PM,8:00AM - 4:00PM,8:00AM - 4:00PM,8:00AM - 12:00PM,8:00AM - 12:00PM
Rocky Mountain,romo,Kawuneeche Visitor Center,40.2668242948,-105.832723365,The Kawuneeche Visitor Center is located north of Grand Lake on U.S. Highway 34.,One mile north of the town of Grand Lake on the east side of Trail Ridge Road/ US Highway 34 at the entrance to the park,,,Closed,Closed,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM
Rocky Mountain,romo,Moraine Park Discovery Center,40.35833942087131,-105.58363172741178,"Located along Bear Lake Road, the Moraine Park Discovery Center is closed for the 2024/2025 winter season. This is a seasonal visitor center, open from late May through mid-October.","Moraine Park Discover Center is located on Bear Lake Road, approximately 1.5 miles from the Beaver Meadows Entrance.",,,Closed,Closed,Closed,Closed,Closed,Closed,Closed
Rocky Mountain,romo,Sheep Lakes Information Station,40.404613,-105.618915,"Sheep Lakes, located in Horseshoe Park, is a great place to view wildlife. This parking area and viewpoint are open year-round and unstaffed during the fall/winter seasons. The Sheep Lakes Information Station is closed.",In Horseshoe Park on US Hwy 34 west of Estes Park.,,https://www.nps.gov/romo/planyourvisit/visitorcenters.htm,Closed,Closed,Closed,Closed,Closed,Closed,Closed
Rocky Mountain,romo,Wilderness Office,40.36623073698713,-105.56096926388426,"Have questions about planning for an overnight backpacking camping trip? Ready to pick up your backpacking permits? Visit the park's Wilderness Office or call 970-586-1242. To get to the Wilderness Office, park your vehicle at Beaver Meadows Visitor Center and follow the signs and paved path to the Wilderness Office.",,,https://www.nps.gov/romo/planyourvisit/wilderness-overnight-backpacking.htm#11/40.3455/-105.6061,7:00AM - 3:30PM,7:00AM - 3:30PM,7:00AM - 3:30PM,7:00AM - 3:30PM,7:00AM - 3:30PM,7:00AM - 3:30PM,7:00AM - 3:30PM
Saguaro,sagu,Red Hills Visitor Center (West),32.254482,-111.197318,"The Red Hills Visitor Center is a great place to learn about the park and start your visit to Saguaro National Park's West District. Views from the patio are spectacular and overlook the Red Hills and majestic Saguaro cactus forest nearby. Learn more about the unique geology of the Tucson Mountains, get great recommendations on how to get the most out of your time in the park, or explore the park bookstore. General information, park maps, and hiking guides are available on the southern patio 24/7.","Getting to the Tucson Mountain District from the City of Tucson Travel west on Speedway Boulevard. At the junction of Camino de Oeste, Speedway Boulevard will change names to Gates Pass Road. From this junction, drive 4 miles (6.5 kilometers) west on Gates Pass Road until it ends at Kinney Road (turn right on Kinney Road). Drive 3 miles (5 kilometers) north on Kinney Road to the Park entrance (entrance is on the right side of the road). Vehicles exceeding 12,000 pounds GVWR are prohibited on Gates Pass",http://www.nps.gov/sagu/planyourvisit/directions.htm,http://www.nps.gov/sagu,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM
Saguaro,sagu,Rincon Mountain Visitor Center (East),32.179659,-110.736031,"At the visitor center, you will find the bookstore, information station, maps and restrooms. The visitor center is also the starting point for a scenic auto/bike tour around the Cactus Forest Loop Drive offering incredible views of the Rincon Mountains. There are several great hikes to do along the drive including the mile loop along the Freeman Homestead Trail to learn about homesteading in the desert.","Getting to the Rincon Mountain District from the City of Tucson Travel east on Broadway or Speedway Boulevard to Freeman Road (turn right on Freeman Road). Drive south on Freeman Road (4 miles [6.5 kilometers] from Speedway, 3 miles [5 kilometers] from Broadway) to Old Spanish Trail. Turn left on Old Spanish Trail. Drive .25 miles (.4 kilometers) southeast on Old Spanish Trail to the Park entrance on the left side of the road.",http://www.nps.gov/sagu/planyourvisit/directions.htm,http://www.nps.gov/sagu,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM
Sequoia,seki,Cedar Grove Visitor Center,36.7909601761,-118.671134612,"This visitor center is next to the South Fork of the Kings River in mixed conifer forest at an elevation of 4,600 feet (1,400 m). Learn about the natural and cultural history of the Cedar Grove area. Nearby services include accessible restrooms and a pay phone.","On Highway 180, 30 miles (48 km) east of Grant Grove. Next to Sentinel Campground.",http://www.nps.gov/seki/planyourvisit/visitorcenters.htm,http://www.nps.gov/seki/planyourvisit/visitorcenters.htm,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM
Sequoia,seki,Foothills Visitor Center,36.4910724123,-118.825590743,"This visitor center is one mile past the Ash Mountain entrance station along the Generals Highway. Stop here for information, maps, books, gifts, and restrooms. Browse exhibits about the ecology and human history of the foothills, and join a free ranger-led program.",On the Generals Highway 1 mile (1.6 km) north of the Ash Mountain Entrance.,http://www.nps.gov/seki/planyourvisit/visitorcenters.htm,http://www.nps.gov/seki/planyourvisit/visitorcenters.htm,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM
Sequoia,seki,Giant Forest Museum,36.56468778866104,-118.7726831068016,"The museum is housed in a historic market in the Giant Forest sequoia grove at 6,500 feet (1,980 m) elevation. Explore exhibits about sequoias and learn why this landscape grows the biggest of big trees. Stop here before you explore the grove. Giant Forest Museum is open year-round except when weather or safety conditions require a closure. Hours vary seasonally. During wilderness permit non-quota season, permits can be picked up at a self-issue station outside the museum.",On the Generals Highway 16 miles (26 km) north of the Ash Mountain Entrance.,http://www.nps.gov/seki/planyourvisit/visitorcenters.htm,http://www.nps.gov/seki/planyourvisit/visitorcenters.htm,9:00AM - 6:00PM,9:00AM - 6:00PM,9:00AM - 6:00PM,9:00AM - 6:00PM,9:00AM - 6:00PM,9:00AM - 6:00PM,9:00AM - 6:00PM
Sequoia,seki,Kings Canyon Visitor Center,36.7400152929,-118.963419957,"This visitor center is in Grant Grove Village at an elevation of 6,500 feet (1,980 m). Learn about three regions in Kings Canyon National Park: giant sequoia groves, Kings Canyon, and the High Sierra. Watch a 15-minute movie (English/Spanish). A park store sells books, maps, and educational materials.","On Highway 180 in Grant Grove Village, 3 miles (5 km) east of the Big Stump Entrance.",http://www.nps.gov/seki/planyourvisit/visitorcenters.htm,http://www.nps.gov/seki/planyourvisit/visitorcenters.htm,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM
Sequoia,seki,Lodgepole Visitor Center,36.604134478,-118.73194481,"Located in the conifer zone at an elevation of 6,700 feet (2,040 m), the visitor center provides opportunities to view exhibits, get trip planning advice, get a wilderness permit, watch several park films, or shop at the gift shop. New exhibits immerse visitors in the wilderness environments of the parks, from the foothills to the highest peaks and to underground caves, as well as exploring the human history of the southern Sierra Nevada with tactile exhibits and soundscapes from every park environment.",On the Generals Highway 21 miles (34 km) north of the Ash Mountain Entrance. 2 miles (3 km) north of the General Sherman Tree.,http://www.nps.gov/seki/planyourvisit/visitorcenters.htm,http://www.nps.gov/seki/planyourvisit/visitorcenters.htm,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM
Sequoia,seki,Mineral King Ranger Station,36.45274261,-118.610793099,"Located in a mixed-conifer forest at 7,600 feet (2,320 m), the Mineral King Ranger Station houses some exhibits on Mineral King's human and natural history. Books, maps, and educational items for sale. Food storage canisters are available. Obtain wilderness permits here. Planning to park overnight? Marmots may attempt to get in your car's undercarriage or damage wiring. Make sure that you wrap the underside of your vehicle in a tarp.",On the Mineral King Road 24 miles (39 km) from the junction of Highway 198 in Three Rivers.,http://www.nps.gov/seki/planyourvisit/visitorcenters.htm,http://www.nps.gov/seki/planyourvisit/visitorcenters.htm,7:30AM - 4:00PM,7:30AM - 4:00PM,7:30AM - 4:00PM,7:30AM - 4:00PM,7:30AM - 4:00PM,7:30AM - 4:00PM,7:30AM - 4:00PM
Shenandoah,shen,Dickey Ridge Visitor Center,38.87172417347,-78.20465862785,"NOTE: The spring hours of operation for Dickey Ridge Visitor Center have not yet been determined due to a roof replacement project. Dickey Ridge Visitor Center (mile 4.6) is located near Front Royal, Virginia, in the northern part of the Park. It's the ideal place for visitors entering through the Front Royal Entrance Station to find restrooms, information, a bookstore, publications, and maps. Right across Skyline Drive from the visitor center you will find the popular Fox Hollow Trail trailhead.","From Washington, D.C. metro area, travel west on Interstate 66 to Front Royal, Virginia (62 miles). Take the exit onto Route 340 South and follow signs for Shenandoah National Park and Skyline Drive, which will lead you to the Front Royal Entrance Station . Once on Skyline Drive, make your way south to mile marker 4.6; you will find Dickey Ridge Visitor Center on your right.",http://www.nps.gov/shen/planyourvisit/directions.htm,,Closed,Closed,Closed,Closed,Closed,Closed,Closed
Shenandoah,shen,Harry F. Byrd Sr. Visitor Center,38.5178703,-78.4368108,"Byrd Visitor Center (mile 51) is located across from Big Meadows in the center of Shenandoah National Park. Available facilities include: restrooms, information desk, ranger programs, bookstore, publications, maps, and first aid. Within close proximity to countless activities and hikes, it's a great place to start your next trip!","From Front Royal or Thornton Gap (Luray), head south on the Skyline Drive to mile 51. The visitor center will be on your right, across from Big Meadows. From Swift Run (Elkton) or Rockfish Gap (Waynesboro), head north on the Skyline Drive to mile 51. The visitor center will be on your left, across from Big Meadows.",https://www.nps.gov/shen/planyourvisit/directions.htm,,9:00AM - 4:30PM,Closed,Closed,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM
Theodore Roosevelt,thrb,Visitor Center,40.738672,-73.98896200000001,"Theodore Roosevelt Birthplace Visitor Center is located within Theodore Roosevelt Birthplace. The visitor center includes: information desk, book/gift store, exhibits, park film, lockers, and bathrooms.",Located on 20th Street between Broadway and Park Ave S.,https://www.nps.gov/thrb/planyourvisit/directions.htm,,Closed,Closed,10:00AM - 4:00PM,10:00AM - 4:00PM,10:00AM - 4:00PM,10:00AM - 4:00PM,10:00AM - 4:00PM
Virgin Islands,vicr,Cruz Bay Visitor Center,18.3327793,-64.7937121,Virgin Islands National Park and Virgin Islands Coral Reef National Monument Visitor Center is located in Cruz Bay.,"The Visitor Center is just a short, five minute walk (approximately two blocks) from the public ferry dock. Head north north on route 20.",https://www.nps.gov/viis/planyourvisit/visitorcenter.htm,https://www.nps.gov/vicr/planyourvisit/visitorcenter.htm,9:00AM - 3:00PM,9:00AM - 3:00PM,9:00AM - 3:00PM,9:00AM - 3:00PM,9:00AM - 3:00PM,Closed,Closed
Voyageurs,voya,Ash River Visitor Center,48.435601853333,-92.8504306303905,"The Ash River Visitor Center is open during our summer season from late May to late September. Ash River Visitor Center will be closed annually over the winter season. The Ash River Visitor Center is located in the historic Meadwood Lodge pictured above. Take a moment to explore this historic, rustic building. Watch your head, as some interior doorways were constructed for shorter individuals.","Located 28 miles south of International Falls, Minnesota, 11 miles off of Hwy 53.",http://www.nps.gov/voya/planyourvisit/directions.htm,http://www.nps.gov/voya/planyourvisit/visitorcenters.htm,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM
Voyageurs,voya,Kabetogama Lake Visitor Center,48.44499867851171,-93.02999338665637,"Nestled along the southwest shoreline of Kabetogama Lake, the visitor center is in the small community of Kabetogama. The Kabetogama Lake Visitor Center is open during our summer season from late May to late September, and in the Winter from the beginning of January to the end of March.",Located 25 miles south of International Falls just off of Highway 53.,http://www.nps.gov/voya/planyourvisit/directions.htm,http://www.nps.gov/voya/planyourvisit/visitorcenters.htm,Closed,Closed,Closed,Closed,10:00AM - 4:00PM,10:00AM - 4:00PM,Closed
Voyageurs,voya,Rainy Lake Visitor Center,48.58470942839927,-93.16114640169695,"Located on the shore of Black Bay with views across the water to the Kabetogama Peninsula. The Rainy Lake Visitor Center hours of operation vary with the season. Call ahead or stop by for the most current information and for help with trip planning (218) 286-5258. The visitor center offers an exhibit area, displays, a bookstore, a staffed information desk, a children's activity table, and a theater for viewing the park film.","Located on the shore of Black Bay with views across the water to the Kabetogama Peninsula. This visitor center serves people in the northern part of the park and is located 11 miles East on Highway 11 from International Falls, Minnesota.",http://www.nps.gov/voya/planyourvisit/directions.htm,http://www.nps.gov/voya/planyourvisit/visitorcenters.htm,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM
White Sands,whsa,White Sands Visitor Center,32.7796593691,-106.172390808,"The visitor center was built in 1936 and is part of the historic district at White Sands. Inside you will find the park store as well as the museum for the park. Make sure you check out the wayside in the visitor center courtyard to learn about the unique construction style that makes the visitor center an incredible example of the ""Spanish Revival"" architectural design.",White Sands National Park is located off of US Highway 70 between the cities of Las Cruces and Alamogordo. The park is about 15 miles west of Alamogordo and 52 miles east of Las Cruces.,,https://www.nps.gov/whsa/planyourvisit/visitor-center.htm,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM
Wind Cave,wica,Wind Cave Visitor Center,43.55701973134293,-103.4782731188606,"The visitor center is open daily except for Thanksgiving, Christmas, and New Year's Days. All cave tours are ranger-led and leave from the visitor center.","The Visitor Center is located 11 miles north of Hot Springs or 22 miles south of Custer off US Highway 385, about 1/2 mile west of the highway. Upon entering the park look for road signs to direct you to the visitor center. GPS units routinely lead drivers into the park's backcountry.",http://www.nps.gov/wica/planyourvisit/directions.htm,https://www.nps.gov/wica/planyourvisit/placestogo.htm,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM
Wrangell–St. Elias,wrst,Chitina Ranger Station,61.515949383,-144.438231764,"Located in downtown Chitina at mile 33 on the Edgerton Highway. Upon entering Chitina town southbound, turn left at the Chitina Hotel, drive down the gravel road 0.2 mile (300 meters), station on left. The light brown historical log cabin with mint green trim is the Chitina Ranger Station.","The Chitina Ranger Station is 58 miles away from the Copper Center Visitor Center, located in the town of Chitina, behind the State of Alaska Wayside (vault toilet and interpretive panels). Located in downtown Chitina at mile 33 on the Edgerton Highway. Upon entering Chitina town southbound, turn left at the Chitina Hotel, drive down the gravel road 0.2 mile (300 meters), station on left. The light brown historical log cabin has mint green trim. Look for the flagpole in front of the building.",http://www.nps.gov/wrst/planyourvisit/chitina-ranger-station.htm,http://www.nps.gov/wrst/planyourvisit/chitina-ranger-station.htm,Closed,Closed,Closed,Closed,Closed,Closed,Closed
Wrangell–St. Elias,wrst,Kennecott Visitor Center,61.483335,-142.887817,"Located in the ""Blackburn School,"" the Kennecott Visitor Center has exhibits and Rangers available to help with your trip planning.","After being dropped off by the McCarthy to Kennecott shuttle, or if you walk/bike from McCarthy to Kennecott (5 miles), when you approach the town entrance, proceed to the visitor center on the left, inside the historical Blackburn School.",http://www.nps.gov/wrst/planyourvisit/south-district.htm,http://www.nps.gov/wrst/planyourvisit/kennecott-visitor-center.htm,Closed,Closed,Closed,Closed,Closed,Closed,Closed
Wrangell–St. Elias,wrst,Slana Ranger Station,62.709631,-143.98186099999998,Get the latest Nabesna Road conditions and information about its recreational opportunities.,"Located 60 miles from the junction of the Richardson Highway and the Tok Cut-off (Glenn Highway). Turn east on Nabesna Road in Slana, drive 1 mile (1.6 km), turn right on gravel dead-end service road, drive 0.2 mile (300 meters), log cabin Slana Ranger Station on right.",http://www.nps.gov/wrst/planyourvisit/slana-ranger-station.htm,http://www.nps.gov/wrst/planyourvisit/slana-ranger-station.htm,Closed,Closed,Closed,Closed,Closed,Closed,Closed
Wrangell–St. Elias,wrst,Wrangell-St. Elias Visitor Center in Copper Center,62.02004606283073,-145.36344408988953,"Enjoy the exhibits, view the park film, hike nature trails, shop in the bookstore, gather park & area information, conduct backcountry trip planning, and view the large 3-D interactive map display. Park rangers provide guided talks and walks daily during the summer months. Subsistence fishing and hunting permits are also available for eligible local rural residents.","The Wrangell-St. Elias Visitor Center is the main park visitor center. It is located along the Richardson Highway (Hwy 4), which is a paved road that runs through Copper Center, AK. This visitor center is located 10 miles south of Glennallen, Alaska, and approximately 200 miles northeast of Anchorage, AK and 250 miles south of Fairbanks, AK.",http://www.nps.gov/wrst/planyourvisit/directions.htm,https://www.nps.gov/wrst/planyourvisit/wrangell-st-elias-visitor-center.htm,Closed,Closed,Closed,Closed,Closed,Closed,Closed
Wrangell–St. Elias,wrst,Yakutat,59.54886697245585,-139.72877357191362,"Yakutat is located in the southern portion of the park along the coastline in Yakutat Bay at the base of the St. Elias Mountains. Accessible only by plane or boat, this area encompasses the park's coastal region, with 155 miles of little-known coastline, where giant mountains, enormous glaciers, and temperate rainforest meet the ocean. For information, please call Park Headquarters in Copper Center at (907) 822-5234.","Yakutat is a remote community and, like many cities in Southeast Alaska, can only be accessed by air or water. Alaska Airlines offers daily jet passenger and freight service to and from both Juneau and Anchorage. Flight times vary depending on the season. The local airport is 4 miles southeast of the city of Yakutat. The Alaska State Ferry System offers a stop in Yakutat, but does not service the community year-round.",https://www.nps.gov/wrst/planyourvisit/what-to-do-in-yakutat-and-coast-area.htm,https://www.nps.gov/wrst/planyourvisit/yakutat-and-coast.htm,,,,,,,
Yellowstone,yell,Albright Visitor Center,44.9763690493,-110.699534983,"Here you can gather park information, orient yourself to the rest of the park (including road conditions, and campground and lodge availability), shop for souvenirs, explore exhibits to learn more about the wildlife and history of Yellowstone, join a ranger program, pick up a fishing permit (fees are payable by debit or credit card), or use the restrooms. This visitor center also has free Wi-Fi.","The Albright Visitor Center is located at Mammoth Hot Springs, five miles south of the North Entrance at the northern part of the upper loop of the Grand Loop Road. It is housed in one of the old stone buildings of Fort Yellowstone, a US Army fort built during the early days of the national park.",http://www.nps.gov/yell/planyourvisit/directions.htm,http://www.nps.gov/yell/planyourvisit/albright-visitor-center.htm,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM
Yellowstone,yell,Canyon Visitor Education Center,44.7347150487,-110.491851983,"Stop by the Canyon Visitor Education Center to learn more about the geologic story of the area, including the Yellowstone volcano, and view a room-size relief map of Yellowstone. You can also get orientation information, pick up a fishing permit (fees are payable by debit or credit card), shop for a souvenir, find out what ranger programs are available, watch a 20-minute film, or use the restrooms. Restrooms are available 24 hours a day.",The Canyon Visitor Education Center is located in the Canyon Village complex near the center of the Grand Loop Road system. It can be accessed from three different directions.,http://www.nps.gov/yell/planyourvisit/directions.htm,https://www.nps.gov/yell/planyourvisit/canyonvc.htm,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM
Yellowstone,yell,Fishing Bridge Visitor Center and Trailside Museum,44.5630151493,-110.377754883,"The distinctive stone-and-log architecture of this old building—known as ""parkitecture""—was one of several prototypes for park buildings around the country. Today, the visitor center and museum highlight the ecology of Yellowstone Lake, focusing on birds. Also stop by to visit with a ranger and find out when ranger programs are scheduled, buy a fishing permit (payable by debit or credit card), pick up a souvenir, or take in some truly stunning views of Yellowstone Lake and the surrounding mountains.",Fishing Bridge Museum is situated near the north shore of Yellowstone Lake on the East Entrance Road. It can be accessed from the east and west directions.,http://www.nps.gov/yell/planyourvisit/directions.htm,https://www.nps.gov/yell/planyourvisit/fishing-bridge-visitor-center.htm,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM
Yellowstone,yell,Grant Visitor Center,44.393592849,-110.556348683,"Fire plays an important, natural role in the ecosystems found in Yellowstone National Park and the surrounding region. Learn more about this and the fires of 1988 in the exhibit hall, gather park information and trip ideas, shop for souvenirs at the park store, join a ranger program, buy a fishing, boating, or backcountry camping permit (fees are payable by debit or credit card), or use the restrooms.","Grant Visitor Center is located on the western shore of Yellowstone Lake, a short distance south of the West Thumb Geyser Basin. There are two directions from which to access Grant Village.",http://www.nps.gov/yell/planyourvisit/directions.htm,https://www.nps.gov/yell/planyourvisit/grant-visitor-center.htm,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM
Yellowstone,yell,Madison Information Station and Trailside Museum,44.6422242485,-110.862114683,"Located about halfway between Old Faithful and West Yellowstone, you can stop here for park information as visitors have been doing since 1930. The structure is an example of ""parkitecture"" or designing a building in a way that reflects the surrounding ecosystem. You can also shop for souvenirs in the park store, attend a ranger program, purchase a fishing permit (fees are payable by debit or credit card), or use the restrooms.","Located just south of Madison Junction. Madison can be reached from two different directions, so check your map carefully before driving.",http://www.nps.gov/yell/planyourvisit/directions.htm,https://www.nps.gov/yell/planyourvisit/madison-information-station.htm,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM
Yellowstone,yell,Museum of the National Park Ranger,44.7378204494,-110.696957883,"Once a US Army outpost built in 1908, this visitor center houses exhibits that celebrate the history of the park ranger profession. To enhance the story of the park ranger experience, this visitor center is staffed by volunteer retired rangers. The current structure replaced previous structures dating back to 1884.",Located off the Grand Loop Road at the entrance to Norris Campground.,http://www.nps.gov/yell/planyourvisit/directions.htm,https://www.nps.gov/yell/planyourvisit/museum-of-the-national-park-ranger.htm,10:00AM - 4:00PM,10:00AM - 4:00PM,10:00AM - 4:00PM,10:00AM - 4:00PM,10:00AM - 4:00PM,10:00AM - 4:00PM,10:00AM - 4:00PM
Yellowstone,yell,Norris Geyser Basin Museum and Information Station,44.7264950483,-110.703629383,"Situated on the ridge overlooking the Norris Geyser Basin, this historic building is staffed during the summer with rangers who provide park information and facilitate ranger programs. Visitors have been seeking information here since 1930 when the museum was built as a ""trailside museum"" to serve people traveling in their own automobiles without a guide. Restrooms are located in the parking lot.",The Norris Geyser Basin Museum is located 1/4-mile west of Norris Junction just off the Grand Loop Road. It can be accessed from three directions so check a map carefully before planning your trip.,http://www.nps.gov/yell/planyourvisit/directions.htm,https://www.nps.gov/yell/planyourvisit/norris-geyser-basin-museum.htm,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM
Yellowstone,yell,Old Faithful Visitor Education Center,44.4586122483,-110.829226883,"Located near Old Faithful Geyser, this visitor center offers views of the geyser's eruption from the tall, windowed front of the visitor center. Additionally, you can gather park information, talk with a park ranger at the front desk, shop for souvenirs in the park store, delve into the natural wonders of Yellowstone in the exhibit hall, join a ranger program, or use the restrooms.","Located in the Upper Geyser Basin, Old Faithful Visitor Education Center can be accessed from two different directions so check your map before traveling.",http://www.nps.gov/yell/planyourvisit/directions.htm,https://www.nps.gov/yell/planyourvisit/oldfaithfulvec.htm,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM
Yellowstone,yell,West Thumb Information Station,44.415789349,-110.573285483,"A small facility at the start of the West Thumb Geyser Basin boardwalks, where you can visit with a park ranger and gather park information, shop for souvenirs in the park store, or join a ranger program. The structure was built in 1925 and is an example of historic ranger-station architecture in Yellowstone.","A few miles north of Grant Village on the western shore of Yellowstone Lake, West Thumb can be accessed from three different directions.",http://www.nps.gov/yell/planyourvisit/directions.htm,https://www.nps.gov/yell/planyourvisit/west-thumb-information-station.htm,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM
Yellowstone,yell,West Yellowstone Visitor Information Center (Chamber of Commerce Desk),44.6583280491,-111.099296983,"Located in the town of West Yellowstone, Montana, there is a desk staffed by National Park Service rangers (summer and winters only). The building is open year-round and a second desk is staffed by the West Yellowstone Chamber of Commerce. Stop by to obtain backcountry and fishing permits, get park information or to use the restrooms.","Located inside the West Yellowstone Chamber of Commerce, in the town of West Yellowstone.",http://www.nps.gov/yell/planyourvisit/directions.htm,https://www.nps.gov/yell/planyourvisit/west-yellowstone-visitor-information-center.htm,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM
